,time,type,city,epa_app,moea_app,moea_amt,epa_amt,local_amt
1960,2016-12-01,Elimination and Purchase,Penghu County,1.0,1.0,10000,7000.0,2100.0
1961,2016-12-01,New Purchase,Taichung City,319.0,29.0,10000,4000.0,0.0
1962,2016-12-01,Elimination and Purchase,Taichung City,153.0,14.0,10000,7000.0,0.0
1963,2016-12-01,New Purchase,Taipei City,164.0,23.0,10000,4000.0,0.0
1964,2016-12-01,Elimination and Purchase,Taipei City,46.0,7.0,10000,7000.0,0.0
1965,2016-12-01,New Purchase,Tainan City,189.0,4.0,10000,4000.0,0.0
1966,2016-12-01,Elimination and Purchase,Tainan City,117.0,2.0,10000,7000.0,0.0
1967,2016-12-01,New Purchase,Taitung County,82.0,34.0,10000,4000.0,0.0
1968,2016-12-01,Elimination and Purchase,Taitung County,19.0,8.0,10000,7000.0,0.0
1969,2016-12-01,New Purchase,Hualien County,43.0,301.0,10000,4000.0,1200.0
1970,2016-12-01,Elimination and Purchase,Hualien County,0.0,301.0,10000,7000.0,2100.0
1971,2016-12-01,New Purchase,Miaoli County,8.0,7.0,10000,4000.0,1200.0
1972,2016-12-01,Elimination and Purchase,Miaoli County,0.0,7.0,10000,7000.0,2100.0
1973,2016-12-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
1974,2016-12-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
1975,2016-12-01,New Purchase,Kinmen County,31.0,31.0,10000,4000.0,5500.0
1976,2016-12-01,Elimination and Purchase,Kinmen County,0.0,31.0,10000,7000.0,12000.0
1977,2016-12-01,New Purchase,Yunlin County,79.0,18.0,10000,4000.0,12000.0
1978,2016-12-01,Elimination and Purchase,Yunlin County,38.0,8.0,10000,7000.0,17000.0
1979,2016-12-01,New Purchase,Kaohsiung City,122.0,24.0,10000,4000.0,4000.0
1980,2016-12-01,Elimination and Purchase,Kaohsiung City,233.0,47.0,10000,7000.0,9000.0
1981,2017-01-01,New Purchase,Nantou County,9.0,,10000,4000.0,1200.0
1982,2017-01-01,Elimination and Purchase,Nantou County,1.0,,10000,7000.0,2100.0
1983,2017-01-01,New Purchase,Chiayi City,8.0,,10000,4000.0,11000.0
1984,2017-01-01,Elimination and Purchase,Chiayi City,1.0,,10000,7000.0,14000.0
1985,2017-01-01,New Purchase,Chiayi County,2.0,,10000,4000.0,2000.0
1986,2017-01-01,Elimination and Purchase,Chiayi County,0.0,,10000,7000.0,4000.0
1987,2017-01-01,New Purchase,Keelung City,0.0,,10000,4000.0,5200.0
1988,2017-01-01,Elimination and Purchase,Keelung City,0.0,,10000,7000.0,9100.0
1989,2017-01-01,New Purchase,Yilan County,2.0,,10000,4000.0,3000.0
1990,2017-01-01,Elimination and Purchase,Yilan County,1.0,,10000,7000.0,6000.0
1991,2017-01-01,New Purchase,Pingtung County,0.0,,10000,4000.0,8000.0
1992,2017-01-01,Elimination and Purchase,Pingtung County,0.0,,10000,7000.0,10000.0
1993,2017-01-01,New Purchase,Changhua County,1.0,,10000,4000.0,2000.0
1994,2017-01-01,Elimination and Purchase,Changhua County,0.0,,10000,7000.0,5000.0
1995,2017-01-01,New Purchase,New Taipei City,267.0,,10000,4000.0,10000.0
1996,2017-01-01,Elimination and Purchase,New Taipei City,23.0,,10000,7000.0,10000.0
1997,2017-01-01,New Purchase,Hsinchu City,7.0,,10000,4000.0,1200.0
1998,2017-01-01,Elimination and Purchase,Hsinchu City,2.0,,10000,7000.0,2100.0
1999,2017-01-01,New Purchase,Hsinchu County,0.0,,10000,4000.0,1200.0
2000,2017-01-01,Elimination and Purchase,Hsinchu County,0.0,,10000,7000.0,2100.0
2001,2017-01-01,New Purchase,Taoyuan City,212.0,,10000,4000.0,15000.0
2002,2017-01-01,Elimination and Purchase,Taoyuan City,76.0,,10000,7000.0,21000.0
2003,2017-01-01,New Purchase,Penghu County,0.0,,10000,4000.0,0.0
2004,2017-01-01,Elimination and Purchase,Penghu County,0.0,,10000,7000.0,0.0
2005,2017-01-01,New Purchase,Taichung City,142.0,,10000,4000.0,0.0
2006,2017-01-01,Elimination and Purchase,Taichung City,56.0,,10000,7000.0,0.0
2007,2017-01-01,New Purchase,Taipei City,44.0,,10000,4000.0,0.0
2008,2017-01-01,Elimination and Purchase,Taipei City,11.0,,10000,7000.0,0.0
2009,2017-01-01,New Purchase,Tainan City,94.0,,10000,4000.0,0.0
2010,2017-01-01,Elimination and Purchase,Tainan City,69.0,,10000,7000.0,0.0
2011,2017-01-01,New Purchase,Taitung County,0.0,,10000,4000.0,0.0
2012,2017-01-01,Elimination and Purchase,Taitung County,0.0,,10000,7000.0,0.0
2013,2017-01-01,New Purchase,Hualien County,0.0,,10000,4000.0,1200.0
2014,2017-01-01,Elimination and Purchase,Hualien County,0.0,,10000,7000.0,2100.0
2015,2017-01-01,New Purchase,Miaoli County,1.0,,10000,4000.0,1200.0
2016,2017-01-01,Elimination and Purchase,Miaoli County,0.0,,10000,7000.0,2100.0
2017,2017-01-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
2018,2017-01-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
2019,2017-01-01,New Purchase,Kinmen County,0.0,,10000,4000.0,5500.0
2020,2017-01-01,Elimination and Purchase,Kinmen County,0.0,,10000,7000.0,12000.0
2021,2017-01-01,New Purchase,Yunlin County,4.0,,10000,4000.0,12000.0
2022,2017-01-01,Elimination and Purchase,Yunlin County,12.0,,10000,7000.0,17000.0
2023,2017-01-01,New Purchase,Kaohsiung City,0.0,,10000,4000.0,4000.0
2024,2017-01-01,Elimination and Purchase,Kaohsiung City,0.0,,10000,7000.0,15000.0
2025,2017-02-01,New Purchase,Nantou County,1.0,1.0,10000,4000.0,1200.0
2026,2017-02-01,Elimination and Purchase,Nantou County,1.0,1.0,10000,7000.0,2100.0
2027,2017-02-01,New Purchase,Chiayi City,0.0,14.0,10000,4000.0,11000.0
2028,2017-02-01,Elimination and Purchase,Chiayi City,0.0,14.0,10000,7000.0,14000.0
2029,2017-02-01,New Purchase,Chiayi County,0.0,4.0,10000,4000.0,2000.0
2030,2017-02-01,Elimination and Purchase,Chiayi County,0.0,4.0,10000,7000.0,4000.0
2031,2017-02-01,New Purchase,Keelung City,0.0,5.0,10000,4000.0,5200.0
2032,2017-02-01,Elimination and Purchase,Keelung City,0.0,5.0,10000,7000.0,9100.0
2033,2017-02-01,New Purchase,Yilan County,0.0,13.0,10000,4000.0,3000.0
2034,2017-02-01,Elimination and Purchase,Yilan County,0.0,13.0,10000,7000.0,6000.0
2035,2017-02-01,New Purchase,Pingtung County,0.0,24.0,10000,4000.0,8000.0
2036,2017-02-01,Elimination and Purchase,Pingtung County,22.0,24.0,10000,7000.0,10000.0
2037,2017-02-01,New Purchase,Changhua County,0.0,18.0,10000,4000.0,2000.0
2038,2017-02-01,Elimination and Purchase,Changhua County,0.0,18.0,10000,7000.0,5000.0
2039,2017-02-01,New Purchase,New Taipei City,218.0,,10000,4000.0,10000.0
2040,2017-02-01,Elimination and Purchase,New Taipei City,0.0,,10000,7000.0,10000.0
2041,2017-02-01,New Purchase,Hsinchu City,0.0,10.0,10000,4000.0,1200.0
2042,2017-02-01,Elimination and Purchase,Hsinchu City,0.0,10.0,10000,7000.0,2100.0
2043,2017-02-01,New Purchase,Hsinchu County,0.0,13.0,10000,4000.0,1200.0
2044,2017-02-01,Elimination and Purchase,Hsinchu County,0.0,13.0,10000,7000.0,2100.0
2045,2017-02-01,New Purchase,Taoyuan City,0.0,318.0,10000,4000.0,15000.0
2046,2017-02-01,Elimination and Purchase,Taoyuan City,0.0,318.0,10000,7000.0,21000.0
2047,2017-02-01,New Purchase,Penghu County,0.0,1.0,10000,4000.0,0.0
2048,2017-02-01,Elimination and Purchase,Penghu County,0.0,1.0,10000,7000.0,0.0
2049,2017-02-01,New Purchase,Taichung City,169.0,148.0,10000,4000.0,0.0
2050,2017-02-01,Elimination and Purchase,Taichung City,68.0,59.0,10000,7000.0,0.0
2051,2017-02-01,New Purchase,Taipei City,3.0,116.0,10000,4000.0,0.0
2052,2017-02-01,Elimination and Purchase,Taipei City,1.0,38.0,10000,7000.0,0.0
2053,2017-02-01,New Purchase,Tainan City,128.0,165.0,10000,4000.0,0.0
2054,2017-02-01,Elimination and Purchase,Tainan City,32.0,41.0,10000,7000.0,0.0
2055,2017-02-01,New Purchase,Taitung County,0.0,4.0,10000,4000.0,0.0
2056,2017-02-01,Elimination and Purchase,Taitung County,0.0,4.0,10000,7000.0,0.0
2057,2017-02-01,New Purchase,Hualien County,2.0,1.0,10000,4000.0,1200.0
2058,2017-02-01,Elimination and Purchase,Hualien County,7.0,5.0,10000,7000.0,2100.0
2059,2017-02-01,New Purchase,Miaoli County,0.0,3.0,10000,4000.0,1200.0
2060,2017-02-01,Elimination and Purchase,Miaoli County,0.0,3.0,10000,7000.0,2100.0
2061,2017-02-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
2062,2017-02-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
2063,2017-02-01,New Purchase,Kinmen County,0.0,,10000,4000.0,5500.0
2064,2017-02-01,Elimination and Purchase,Kinmen County,0.0,,10000,7000.0,12000.0
2065,2017-02-01,New Purchase,Yunlin County,9.0,46.0,10000,4000.0,12000.0
2066,2017-02-01,Elimination and Purchase,Yunlin County,4.0,20.0,10000,7000.0,17000.0
2067,2017-02-01,New Purchase,Kaohsiung City,0.0,94.0,10000,4000.0,4000.0
2068,2017-02-01,Elimination and Purchase,Kaohsiung City,0.0,94.0,10000,7000.0,15000.0
2069,2017-03-01,New Purchase,Nantou County,4.0,6.0,10000,4000.0,1200.0
2070,2017-03-01,Elimination and Purchase,Nantou County,3.0,4.0,10000,7000.0,2100.0
2071,2017-03-01,New Purchase,Chiayi City,17.0,10.0,10000,4000.0,11000.0
2072,2017-03-01,Elimination and Purchase,Chiayi City,13.0,8.0,10000,7000.0,14000.0
2073,2017-03-01,New Purchase,Chiayi County,0.0,4.0,10000,4000.0,2000.0
2074,2017-03-01,Elimination and Purchase,Chiayi County,0.0,4.0,10000,7000.0,4000.0
2075,2017-03-01,New Purchase,Keelung City,14.0,5.0,10000,4000.0,5200.0
2076,2017-03-01,Elimination and Purchase,Keelung City,0.0,5.0,10000,7000.0,9100.0
2077,2017-03-01,New Purchase,Yilan County,5.0,2.0,10000,4000.0,3000.0
2078,2017-03-01,Elimination and Purchase,Yilan County,3.0,2.0,10000,7000.0,6000.0
2079,2017-03-01,New Purchase,Pingtung County,72.0,29.0,10000,4000.0,8000.0
2080,2017-03-01,Elimination and Purchase,Pingtung County,0.0,29.0,10000,7000.0,10000.0
2081,2017-03-01,New Purchase,Changhua County,11.0,13.0,10000,4000.0,2000.0
2082,2017-03-01,Elimination and Purchase,Changhua County,1.0,1.0,10000,7000.0,5000.0
2083,2017-03-01,New Purchase,New Taipei City,190.0,,10000,4000.0,10000.0
2084,2017-03-01,Elimination and Purchase,New Taipei City,2.0,,10000,7000.0,10000.0
2085,2017-03-01,New Purchase,Hsinchu City,3.0,17.0,10000,4000.0,1200.0
2086,2017-03-01,Elimination and Purchase,Hsinchu City,1.0,6.0,10000,7000.0,2100.0
2087,2017-03-01,New Purchase,Hsinchu County,24.0,17.0,10000,4000.0,1200.0
2088,2017-03-01,Elimination and Purchase,Hsinchu County,1.0,1.0,10000,7000.0,2100.0
2089,2017-03-01,New Purchase,Taoyuan City,384.0,388.0,10000,4000.0,15000.0
2090,2017-03-01,Elimination and Purchase,Taoyuan City,94.0,95.0,10000,7000.0,21000.0
2091,2017-03-01,New Purchase,Penghu County,1.0,,10000,4000.0,0.0
2092,2017-03-01,Elimination and Purchase,Penghu County,0.0,,10000,7000.0,0.0
2093,2017-03-01,New Purchase,Taichung City,145.0,204.0,10000,4000.0,0.0
2094,2017-03-01,Elimination and Purchase,Taichung City,140.0,197.0,10000,7000.0,0.0
2095,2017-03-01,New Purchase,Taipei City,164.0,155.0,10000,4000.0,0.0
2096,2017-03-01,Elimination and Purchase,Taipei City,66.0,62.0,10000,7000.0,0.0
2097,2017-03-01,New Purchase,Tainan City,144.0,205.0,10000,4000.0,0.0
2098,2017-03-01,Elimination and Purchase,Tainan City,65.0,93.0,10000,7000.0,0.0
2099,2017-03-01,New Purchase,Taitung County,14.0,51.0,10000,4000.0,0.0
2100,2017-03-01,Elimination and Purchase,Taitung County,0.0,51.0,10000,7000.0,0.0
2101,2017-03-01,New Purchase,Hualien County,10.0,13.0,10000,4000.0,1200.0
2102,2017-03-01,Elimination and Purchase,Hualien County,9.0,12.0,10000,7000.0,2100.0
2103,2017-03-01,New Purchase,Miaoli County,9.0,12.0,10000,4000.0,1200.0
2104,2017-03-01,Elimination and Purchase,Miaoli County,0.0,12.0,10000,7000.0,2100.0
2105,2017-03-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
2106,2017-03-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
2107,2017-03-01,New Purchase,Kinmen County,0.0,17.0,10000,4000.0,5500.0
2108,2017-03-01,Elimination and Purchase,Kinmen County,0.0,17.0,10000,7000.0,12000.0
2109,2017-03-01,New Purchase,Yunlin County,49.0,49.0,10000,4000.0,12000.0
2110,2017-03-01,Elimination and Purchase,Yunlin County,25.0,25.0,10000,7000.0,17000.0
2111,2017-03-01,New Purchase,Kaohsiung City,135.0,248.0,10000,4000.0,4000.0
2112,2017-03-01,Elimination and Purchase,Kaohsiung City,5.0,9.0,10000,7000.0,15000.0
2113,2017-04-01,New Purchase,Nantou County,2.0,4.0,10000,4000.0,1200.0
2114,2017-04-01,Elimination and Purchase,Nantou County,2.0,4.0,10000,7000.0,2100.0
2115,2017-04-01,New Purchase,Chiayi City,12.0,21.0,10000,4000.0,11000.0
2116,2017-04-01,Elimination and Purchase,Chiayi City,9.0,16.0,10000,7000.0,14000.0
2117,2017-04-01,New Purchase,Chiayi County,1.0,2.0,10000,4000.0,2000.0
2118,2017-04-01,Elimination and Purchase,Chiayi County,2.0,3.0,10000,7000.0,4000.0
2119,2017-04-01,New Purchase,Keelung City,4.0,16.0,10000,4000.0,5200.0
2120,2017-04-01,Elimination and Purchase,Keelung City,0.0,16.0,10000,7000.0,9100.0
2121,2017-04-01,New Purchase,Yilan County,2.0,4.0,10000,4000.0,3000.0
2122,2017-04-01,Elimination and Purchase,Yilan County,3.0,7.0,10000,7000.0,6000.0
2123,2017-04-01,New Purchase,Pingtung County,0.0,65.0,10000,4000.0,8000.0
2124,2017-04-01,Elimination and Purchase,Pingtung County,0.0,65.0,10000,7000.0,10000.0
2125,2017-04-01,New Purchase,Changhua County,10.0,14.0,10000,4000.0,2000.0
2126,2017-04-01,Elimination and Purchase,Changhua County,12.0,16.0,10000,7000.0,5000.0
2127,2017-04-01,New Purchase,New Taipei City,180.0,,10000,4000.0,10000.0
2128,2017-04-01,Elimination and Purchase,New Taipei City,13.0,,10000,7000.0,10000.0
2129,2017-04-01,New Purchase,Hsinchu City,33.0,26.0,10000,4000.0,1200.0
2130,2017-04-01,Elimination and Purchase,Hsinchu City,3.0,2.0,10000,7000.0,2100.0
2131,2017-04-01,New Purchase,Hsinchu County,11.0,27.0,10000,4000.0,1200.0
2132,2017-04-01,Elimination and Purchase,Hsinchu County,1.0,2.0,10000,7000.0,2100.0
2133,2017-04-01,New Purchase,Taoyuan City,101.0,294.0,10000,4000.0,15000.0
2134,2017-04-01,Elimination and Purchase,Taoyuan City,44.0,128.0,10000,7000.0,21000.0
2135,2017-04-01,New Purchase,Penghu County,1.0,3.0,10000,4000.0,0.0
2136,2017-04-01,Elimination and Purchase,Penghu County,0.0,3.0,10000,7000.0,0.0
2137,2017-04-01,New Purchase,Taichung City,71.0,199.0,10000,4000.0,0.0
2138,2017-04-01,Elimination and Purchase,Taichung City,76.0,214.0,10000,7000.0,0.0
2139,2017-04-01,New Purchase,Taipei City,36.0,120.0,10000,4000.0,0.0
2140,2017-04-01,Elimination and Purchase,Taipei City,19.0,63.0,10000,7000.0,0.0
2141,2017-04-01,New Purchase,Tainan City,73.0,236.0,10000,4000.0,0.0
2142,2017-04-01,Elimination and Purchase,Tainan City,23.0,74.0,10000,7000.0,0.0
2143,2017-04-01,New Purchase,Taitung County,18.0,8.0,10000,4000.0,0.0
2144,2017-04-01,Elimination and Purchase,Taitung County,41.0,17.0,10000,7000.0,0.0
2145,2017-04-01,New Purchase,Hualien County,18.0,20.0,10000,4000.0,1200.0
2146,2017-04-01,Elimination and Purchase,Hualien County,7.0,8.0,10000,7000.0,2100.0
2147,2017-04-01,New Purchase,Miaoli County,3.0,6.0,10000,4000.0,1200.0
2148,2017-04-01,Elimination and Purchase,Miaoli County,1.0,2.0,10000,7000.0,2100.0
2149,2017-04-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
2150,2017-04-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
2151,2017-04-01,New Purchase,Kinmen County,18.0,2.0,10000,4000.0,5500.0
2152,2017-04-01,Elimination and Purchase,Kinmen County,0.0,2.0,10000,7000.0,12000.0
2153,2017-04-01,New Purchase,Yunlin County,22.0,56.0,10000,4000.0,12000.0
2154,2017-04-01,Elimination and Purchase,Yunlin County,7.0,18.0,10000,7000.0,17000.0
2155,2017-04-01,New Purchase,Kaohsiung City,3.0,170.0,10000,4000.0,4000.0
2156,2017-04-01,Elimination and Purchase,Kaohsiung City,3.0,170.0,10000,7000.0,15000.0
2157,2017-05-01,New Purchase,Nantou County,2.0,3.0,10000,4000.0,1200.0
2158,2017-05-01,Elimination and Purchase,Nantou County,1.0,1.0,10000,7000.0,2100.0
2159,2017-05-01,New Purchase,Chiayi City,5.0,8.0,10000,4000.0,11000.0
2160,2017-05-01,Elimination and Purchase,Chiayi City,11.0,18.0,10000,7000.0,14000.0
2161,2017-05-01,New Purchase,Chiayi County,1.0,3.0,10000,4000.0,2000.0
2162,2017-05-01,Elimination and Purchase,Chiayi County,1.0,3.0,10000,7000.0,4000.0
2163,2017-05-01,New Purchase,Keelung City,5.0,4.0,10000,4000.0,5200.0
2164,2017-05-01,Elimination and Purchase,Keelung City,0.0,4.0,10000,7000.0,9100.0
2165,2017-05-01,New Purchase,Yilan County,4.0,5.0,10000,4000.0,3000.0
2166,2017-05-01,Elimination and Purchase,Yilan County,3.0,3.0,10000,7000.0,6000.0
2167,2017-05-01,New Purchase,Pingtung County,8.0,216.0,10000,4000.0,8000.0
2168,2017-05-01,Elimination and Purchase,Pingtung County,1.0,27.0,10000,7000.0,10000.0
2169,2017-05-01,New Purchase,Changhua County,12.0,12.0,10000,4000.0,2000.0
2170,2017-05-01,Elimination and Purchase,Changhua County,9.0,9.0,10000,7000.0,5000.0
2171,2017-05-01,New Purchase,New Taipei City,121.0,,10000,4000.0,10000.0
2172,2017-05-01,Elimination and Purchase,New Taipei City,61.0,,10000,7000.0,10000.0
2173,2017-05-01,New Purchase,Hsinchu City,7.0,10.0,10000,4000.0,1200.0
2174,2017-05-01,Elimination and Purchase,Hsinchu City,4.0,5.0,10000,7000.0,2100.0
2175,2017-05-01,New Purchase,Hsinchu County,12.0,13.0,10000,4000.0,1200.0
2176,2017-05-01,Elimination and Purchase,Hsinchu County,0.0,13.0,10000,7000.0,2100.0
2177,2017-05-01,New Purchase,Taoyuan City,154.0,200.0,10000,4000.0,15000.0
2178,2017-05-01,Elimination and Purchase,Taoyuan City,49.0,64.0,10000,7000.0,21000.0
2179,2017-05-01,New Purchase,Penghu County,1.0,1.0,10000,4000.0,0.0
2180,2017-05-01,Elimination and Purchase,Penghu County,0.0,1.0,10000,7000.0,0.0
2181,2017-05-01,New Purchase,Taichung City,97.0,126.0,10000,4000.0,0.0
2182,2017-05-01,Elimination and Purchase,Taichung City,97.0,126.0,10000,7000.0,0.0
2183,2017-05-01,New Purchase,Taipei City,26.0,53.0,10000,4000.0,0.0
2184,2017-05-01,Elimination and Purchase,Taipei City,30.0,62.0,10000,7000.0,0.0
2185,2017-05-01,New Purchase,Tainan City,58.0,84.0,10000,4000.0,0.0
2186,2017-05-01,Elimination and Purchase,Tainan City,22.0,32.0,10000,7000.0,0.0
2187,2017-05-01,New Purchase,Taitung County,3.0,5.0,10000,4000.0,0.0
2188,2017-05-01,Elimination and Purchase,Taitung County,17.0,31.0,10000,7000.0,0.0
2189,2017-05-01,New Purchase,Hualien County,36.0,35.0,10000,4000.0,1200.0
2190,2017-05-01,Elimination and Purchase,Hualien County,50.0,49.0,10000,7000.0,2100.0
2191,2017-05-01,New Purchase,Miaoli County,7.0,7.0,10000,4000.0,1200.0
2192,2017-05-01,Elimination and Purchase,Miaoli County,1.0,1.0,10000,7000.0,2100.0
2193,2017-05-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
2194,2017-05-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
2195,2017-05-01,New Purchase,Kinmen County,46.0,58.0,10000,4000.0,5500.0
2196,2017-05-01,Elimination and Purchase,Kinmen County,12.0,15.0,10000,7000.0,12000.0
2197,2017-05-01,New Purchase,Yunlin County,28.0,26.0,10000,4000.0,12000.0
2198,2017-05-01,Elimination and Purchase,Yunlin County,29.0,27.0,10000,7000.0,17000.0
2199,2017-05-01,New Purchase,Kaohsiung City,17.0,73.0,10000,4000.0,4000.0
2200,2017-05-01,Elimination and Purchase,Kaohsiung City,46.0,196.0,10000,7000.0,15000.0
2201,2017-06-01,New Purchase,Nantou County,5.0,5.0,10000,4000.0,1200.0
2202,2017-06-01,Elimination and Purchase,Nantou County,4.0,4.0,10000,7000.0,2100.0
2203,2017-06-01,New Purchase,Chiayi City,17.0,14.0,10000,4000.0,11000.0
2204,2017-06-01,Elimination and Purchase,Chiayi City,10.0,9.0,10000,7000.0,14000.0
2205,2017-06-01,New Purchase,Chiayi County,5.0,7.0,10000,4000.0,2000.0
2206,2017-06-01,Elimination and Purchase,Chiayi County,0.0,7.0,10000,7000.0,4000.0
2207,2017-06-01,New Purchase,Keelung City,2.0,2.0,10000,4000.0,5200.0
2208,2017-06-01,Elimination and Purchase,Keelung City,0.0,2.0,10000,7000.0,9100.0
2209,2017-06-01,New Purchase,Yilan County,4.0,3.0,10000,4000.0,3000.0
2210,2017-06-01,Elimination and Purchase,Yilan County,2.0,2.0,10000,7000.0,6000.0
2211,2017-06-01,New Purchase,Pingtung County,3.0,66.0,10000,4000.0,8000.0
2212,2017-06-01,Elimination and Purchase,Pingtung County,0.0,66.0,10000,7000.0,10000.0
2213,2017-06-01,New Purchase,Changhua County,7.0,9.0,10000,4000.0,2000.0
2214,2017-06-01,Elimination and Purchase,Changhua County,10.0,14.0,10000,7000.0,5000.0
2215,2017-06-01,New Purchase,New Taipei City,185.0,,10000,4000.0,10000.0
2216,2017-06-01,Elimination and Purchase,New Taipei City,13.0,,10000,7000.0,10000.0
2217,2017-06-01,New Purchase,Hsinchu City,5.0,6.0,10000,4000.0,1200.0
2218,2017-06-01,Elimination and Purchase,Hsinchu City,2.0,3.0,10000,7000.0,2100.0
2219,2017-06-01,New Purchase,Hsinchu County,6.0,8.0,10000,4000.0,1200.0
2220,2017-06-01,Elimination and Purchase,Hsinchu County,0.0,8.0,10000,7000.0,2100.0
2221,2017-06-01,New Purchase,Taoyuan City,114.0,138.0,10000,4000.0,15000.0
2222,2017-06-01,Elimination and Purchase,Taoyuan City,47.0,57.0,10000,7000.0,21000.0
2223,2017-06-01,New Purchase,Penghu County,0.0,,10000,4000.0,0.0
2224,2017-06-01,Elimination and Purchase,Penghu County,0.0,,10000,7000.0,0.0
2225,2017-06-01,New Purchase,Taichung City,69.0,80.0,10000,4000.0,0.0
2226,2017-06-01,Elimination and Purchase,Taichung City,83.0,96.0,10000,7000.0,0.0
2227,2017-06-01,New Purchase,Taipei City,33.0,32.0,10000,4000.0,0.0
2228,2017-06-01,Elimination and Purchase,Taipei City,21.0,20.0,10000,7000.0,0.0
2229,2017-06-01,New Purchase,Tainan City,46.0,52.0,10000,4000.0,0.0
2230,2017-06-01,Elimination and Purchase,Tainan City,32.0,37.0,10000,7000.0,0.0
2231,2017-06-01,New Purchase,Taitung County,19.0,13.0,10000,4000.0,0.0
2232,2017-06-01,Elimination and Purchase,Taitung County,4.0,3.0,10000,7000.0,0.0
2233,2017-06-01,New Purchase,Hualien County,27.0,31.0,10000,4000.0,1200.0
2234,2017-06-01,Elimination and Purchase,Hualien County,24.0,27.0,10000,7000.0,2100.0
2235,2017-06-01,New Purchase,Miaoli County,2.0,3.0,10000,4000.0,1200.0
2236,2017-06-01,Elimination and Purchase,Miaoli County,1.0,2.0,10000,7000.0,2100.0
2237,2017-06-01,New Purchase,Lienchiang County,0.0,,10000,4000.0,0.0
2238,2017-06-01,Elimination and Purchase,Lienchiang County,0.0,,10000,7000.0,0.0
2239,2017-06-01,New Purchase,Kinmen County,1.0,1.0,10000,4000.0,5500.0
2240,2017-06-01,Elimination and Purchase,Kinmen County,30.0,23.0,10000,7000.0,12000.0
2241,2017-06-01,New Purchase,Yunlin County,21.0,22.0,10000,4000.0,12000.0
2242,2017-06-01,Elimination and Purchase,Yunlin County,21.0,22.0,10000,7000.0,17000.0
2243,2017-06-01,New Purchase,Kaohsiung City,243.0,120.0,10000,4000.0,4000.0
2244,2017-06-01,Elimination and Purchase,Kaohsiung City,136.0,67.0,10000,7000.0,15000.0
2245,2017-07-01,New Purchase,Nantou County,5.0,5.0,10000,4000.0,1200.0
2246,2017-07-01,Elimination and Purchase,Nantou County,1.0,1.0,10000,7000.0,2100.0
2247,2017-07-01,New Purchase,Chiayi City,11.0,10.0,10000,4000.0,11000.0
2248,2017-07-01,Elimination and Purchase,Chiayi City,7.0,6.0,10000,7000.0,14000.0
2249,2017-07-01,New Purchase,Chiayi County,2.0,1.0,10000,4000.0,2000.0
2250,2017-07-01,Elimination and Purchase,Chiayi County,3.0,1.0,10000,7000.0,4000.0
2251,2017-07-01,New Purchase,Keelung City,0.0,4.0,10000,4000.0,5200.0
2252,2017-07-01,Elimination and Purchase,Keelung City,0.0,4.0,10000,7000.0,9100.0
2253,2017-07-01,New Purchase,Yilan County,4.0,4.0,10000,4000.0,3000.0
2254,2017-07-01,Elimination and Purchase,Yilan County,2.0,2.0,10000,7000.0,6000.0
2255,2017-07-01,New Purchase,Pingtung County,0.0,48.0,10000,4000.0,8000.0
2256,2017-07-01,Elimination and Purchase,Pingtung County,0.0,48.0,10000,7000.0,10000.0
2257,2017-07-01,New Purchase,Changhua County,23.0,13.0,10000,4000.0,2000.0
2258,2017-07-01,Elimination and Purchase,Changhua County,18.0,10.0,10000,7000.0,5000.0
2259,2017-07-01,New Purchase,New Taipei City,958.0,,10000,4000.0,10000.0
2260,2017-07-01,Elimination and Purchase,New Taipei City,0.0,,10000,7000.0,10000.0
2261,2017-07-01,New Purchase,Hsinchu City,17.0,18.0,10000,4000.0,1200.0
2262,2017-07-01,Elimination and Purchase,Hsinchu City,3.0,3.0,10000,7000.0,2100.0
2263,2017-07-01,New Purchase,Hsinchu County,5.0,8.0,10000,4000.0,1200.0
2264,2017-07-01,Elimination and Purchase,Hsinchu County,0.0,8.0,10000,7000.0,2100.0
2265,2017-07-01,New Purchase,Taoyuan City,124.0,366.0,10000,4000.0,15000.0
2266,2017-07-01,Elimination and Purchase,Taoyuan City,42.0,124.0,10000,7000.0,21000.0
2267,2017-07-01,New Purchase,Penghu County,0.0,,10000,4000.0,0.0
2268,2017-07-01,Elimination and Purchase,Penghu County,0.0,,10000,7000.0,0.0
2269,2017-07-01,New Purchase,Taichung City,163.0,123.0,10000,4000.0,0.0
2270,2017-07-01,Elimination and Purchase,Taichung City,133.0,101.0,10000,7000.0,0.0
