time,city,type,epa_amt,local_amt,moea_amt
2017/9/1,連江縣,新購,4000,0,10000
2017/10/1,連江縣,新購,4000,0,10000
2017/11/1,連江縣,新購,4000,0,10000
2017/12/1,連江縣,新購,3500,0,10000
2018/1/1,連江縣,新購,3500,0,10000
2018/2/1,連江縣,新購,3500,0,10000
2018/3/1,連江縣,新購,3500,0,10000
2018/4/1,連江縣,新購,3500,0,10000
2018/5/1,連江縣,新購,3500,0,10000
2018/6/1,連江縣,新購,3500,0,10000
2018/7/1,連江縣,新購,3500,0,10000
2018/8/1,連江縣,新購,3500,0,10000
2018/9/1,連江縣,新購,3500,0,10000
2018/10/1,連江縣,新購,3500,0,10000
2018/11/1,連江縣,新購,3500,0,10000
2018/12/1,連江縣,新購,3500,0,10000
2019/1/1,連江縣,新購,3000,1200,10000
2019/2/1,連江縣,新購,3000,1200,10000
2019/3/1,連江縣,新購,3000,1200,10000
2019/4/1,連江縣,新購,3000,1200,10000
2019/5/1,連江縣,新購,3000,1200,10000
2019/6/1,連江縣,新購,3000,1200,10000
2019/7/1,連江縣,新購,3000,1200,10000
2019/8/1,連江縣,新購,3000,1200,10000
2019/9/1,連江縣,新購,3000,1200,10000
2019/10/1,連江縣,新購,3000,1200,10000
2019/11/1,連江縣,新購,3000,1200,10000
2019/12/1,連江縣,新購,3000,1200,10000
2015/8/1,新北市,汰舊換新,8000,0,10000
2015/9/1,新北市,汰舊換新,8000,0,10000
2015/10/1,新北市,汰舊換新,8000,0,10000
2015/11/1,新北市,汰舊換新,8000,0,10000
2015/12/1,新北市,汰舊換新,8000,10000,10000
2016/1/1,新北市,汰舊換新,7000,10000,10000
2016/2/1,新北市,汰舊換新,7000,10000,10000
2016/3/1,新北市,汰舊換新,7000,10000,10000
2016/4/1,新北市,汰舊換新,7000,10000,10000
2016/5/1,新北市,汰舊換新,7000,10000,10000
2016/6/1,新北市,汰舊換新,7000,10000,10000
2016/7/1,新北市,汰舊換新,7000,10000,10000
2016/8/1,新北市,汰舊換新,7000,10000,10000
2016/9/1,新北市,汰舊換新,7000,10000,10000
2016/10/1,新北市,汰舊換新,7000,10000,10000
2016/11/1,新北市,汰舊換新,7000,10000,10000
2016/12/1,新北市,汰舊換新,7000,10000,10000
2017/1/1,新北市,汰舊換新,7000,10000,10000
2017/2/1,新北市,汰舊換新,7000,10000,10000
2017/3/1,新北市,汰舊換新,7000,10000,10000
2017/4/1,新北市,汰舊換新,7000,10000,10000
2017/5/1,新北市,汰舊換新,7000,10000,10000
2017/6/1,新北市,汰舊換新,7000,10000,10000
2017/7/1,新北市,汰舊換新,7000,10000,10000
2017/8/1,新北市,汰舊換新,7000,10000,10000
2017/9/1,新北市,汰舊換新,7000,10000,10000
2017/10/1,新北市,汰舊換新,7000,10000,10000
2017/11/1,新北市,汰舊換新,7000,10000,10000
2017/12/1,新北市,汰舊換新,7000,10000,10000
2018/1/1,新北市,汰舊換新,6000,12000,10000
2018/2/1,新北市,汰舊換新,6000,12000,10000
2018/3/1,新北市,汰舊換新,6000,12000,10000
2018/4/1,新北市,汰舊換新,6000,12000,10000
2018/5/1,新北市,汰舊換新,6000,12000,10000
2018/6/1,新北市,汰舊換新,6000,12000,10000
2018/7/1,新北市,汰舊換新,6000,12000,10000
2018/8/1,新北市,汰舊換新,6000,12000,10000
2018/9/1,新北市,汰舊換新,6000,12000,10000
2018/10/1,新北市,汰舊換新,6000,12000,10000
2018/11/1,新北市,汰舊換新,6000,12000,10000
2018/12/1,新北市,汰舊換新,6000,12000,10000
2019/1/1,新北市,汰舊換新,5000,12000,10000
2019/2/1,新北市,汰舊換新,5000,12000,10000
2019/3/1,新北市,汰舊換新,5000,12000,10000
2019/4/1,新北市,汰舊換新,5000,12000,10000
2019/5/1,新北市,汰舊換新,5000,12000,10000
2019/6/1,新北市,汰舊換新,5000,12000,10000
2019/7/1,新北市,汰舊換新,5000,12000,10000
2019/8/1,新北市,汰舊換新,5000,12000,10000
2019/9/1,新北市,汰舊換新,5000,12000,10000
2019/10/1,新北市,汰舊換新,5000,12000,10000
2019/11/1,新北市,汰舊換新,5000,12000,10000
2019/12/1,新北市,汰舊換新,5000,12000,10000
2015/8/1,臺北市,汰舊換新,8000,0,10000
2015/9/1,臺北市,汰舊換新,8000,0,10000
2015/10/1,臺北市,汰舊換新,8000,0,10000
2015/11/1,臺北市,汰舊換新,8000,0,10000
2015/12/1,臺北市,汰舊換新,8000,0,10000
2016/1/1,臺北市,汰舊換新,7000,0,10000
2016/2/1,臺北市,汰舊換新,7000,0,10000
2016/3/1,臺北市,汰舊換新,7000,0,10000
2016/4/1,臺北市,汰舊換新,7000,0,10000
2016/5/1,臺北市,汰舊換新,7000,0,10000
2016/6/1,臺北市,汰舊換新,7000,0,10000
2016/7/1,臺北市,汰舊換新,7000,0,10000
2016/8/1,臺北市,汰舊換新,7000,0,10000
2016/9/1,臺北市,汰舊換新,7000,0,10000
2016/10/1,臺北市,汰舊換新,7000,0,10000
2016/11/1,臺北市,汰舊換新,7000,0,10000
2016/12/1,臺北市,汰舊換新,7000,0,10000
2017/1/1,臺北市,汰舊換新,7000,0,10000
2017/2/1,臺北市,汰舊換新,7000,0,10000
2017/3/1,臺北市,汰舊換新,7000,0,10000
2017/4/1,臺北市,汰舊換新,7000,0,10000
2017/5/1,臺北市,汰舊換新,7000,0,10000
2017/6/1,臺北市,汰舊換新,7000,0,10000
2017/7/1,臺北市,汰舊換新,7000,0,10000
2017/8/1,臺北市,汰舊換新,7000,0,10000
2017/9/1,臺北市,汰舊換新,7000,0,10000
2017/10/1,臺北市,汰舊換新,7000,0,10000
2017/11/1,臺北市,汰舊換新,7000,0,10000
2017/12/1,臺北市,汰舊換新,7000,0,10000
2018/1/1,臺北市,汰舊換新,6000,0,10000
2018/2/1,臺北市,汰舊換新,6000,0,10000
2018/3/1,臺北市,汰舊換新,6000,0,10000
2018/4/1,臺北市,汰舊換新,6000,0,10000
2018/5/1,臺北市,汰舊換新,6000,0,10000
2018/6/1,臺北市,汰舊換新,6000,0,10000
2018/7/1,臺北市,汰舊換新,6000,0,10000
2018/8/1,臺北市,汰舊換新,6000,0,10000
2018/9/1,臺北市,汰舊換新,6000,0,10000
2018/10/1,臺北市,汰舊換新,6000,0,10000
2018/11/1,臺北市,汰舊換新,6000,0,10000
2018/12/1,臺北市,汰舊換新,6000,0,10000
2019/1/1,臺北市,汰舊換新,5000,0,10000
2019/2/1,臺北市,汰舊換新,5000,0,10000
2019/3/1,臺北市,汰舊換新,5000,0,10000
2019/4/1,臺北市,汰舊換新,5000,0,10000
2019/5/1,臺北市,汰舊換新,5000,0,10000
2019/6/1,臺北市,汰舊換新,5000,0,10000
2019/7/1,臺北市,汰舊換新,5000,0,10000
2019/8/1,臺北市,汰舊換新,5000,0,10000
2019/9/1,臺北市,汰舊換新,5000,0,10000
2019/10/1,臺北市,汰舊換新,5000,0,10000
2019/11/1,臺北市,汰舊換新,5000,0,10000
2019/12/1,臺北市,汰舊換新,5000,0,10000
2015/8/1,桃園市,汰舊換新,8000,14000,10000
2015/9/1,桃園市,汰舊換新,8000,14000,10000
2015/10/1,桃園市,汰舊換新,8000,14000,10000
2015/11/1,桃園市,汰舊換新,8000,14000,10000
2015/12/1,桃園市,汰舊換新,8000,14000,10000
2016/1/1,桃園市,汰舊換新,7000,14000,10000
2016/2/1,桃園市,汰舊換新,7000,14000,10000
2016/3/1,桃園市,汰舊換新,7000,14000,10000
2016/4/1,桃園市,汰舊換新,7000,14000,10000
2016/5/1,桃園市,汰舊換新,7000,14000,10000
2016/6/1,桃園市,汰舊換新,7000,14000,10000
2016/7/1,桃園市,汰舊換新,7000,14000,10000
2016/8/1,桃園市,汰舊換新,7000,14000,10000
2016/9/1,桃園市,汰舊換新,7000,14000,10000
2016/10/1,桃園市,汰舊換新,7000,14000,10000
2016/11/1,桃園市,汰舊換新,7000,14000,10000
2016/12/1,桃園市,汰舊換新,7000,14000,10000
2017/1/1,桃園市,汰舊換新,7000,21000,10000
2017/2/1,桃園市,汰舊換新,7000,21000,10000
2017/3/1,桃園市,汰舊換新,7000,21000,10000
2017/4/1,桃園市,汰舊換新,7000,21000,10000
2017/5/1,桃園市,汰舊換新,7000,21000,10000
2017/6/1,桃園市,汰舊換新,7000,21000,10000
2017/7/1,桃園市,汰舊換新,7000,21000,10000
2017/8/1,桃園市,汰舊換新,7000,21000,10000
2017/9/1,桃園市,汰舊換新,7000,21000,10000
2017/10/1,桃園市,汰舊換新,7000,21000,10000
2017/11/1,桃園市,汰舊換新,7000,21000,10000
2017/12/1,桃園市,汰舊換新,7000,21000,10000
2018/1/1,桃園市,汰舊換新,6000,24000,10000
2018/2/1,桃園市,汰舊換新,6000,24000,10000
2018/3/1,桃園市,汰舊換新,6000,24000,10000
2018/4/1,桃園市,汰舊換新,6000,24000,10000
2018/5/1,桃園市,汰舊換新,6000,24000,10000
2018/6/1,桃園市,汰舊換新,6000,24000,10000
2018/7/1,桃園市,汰舊換新,6000,24000,10000
2018/8/1,桃園市,汰舊換新,6000,24000,10000
2018/9/1,桃園市,汰舊換新,6000,24000,10000
2018/10/1,桃園市,汰舊換新,6000,24000,10000
2018/11/1,桃園市,汰舊換新,6000,24000,10000
2018/12/1,桃園市,汰舊換新,6000,24000,10000
2019/1/1,桃園市,汰舊換新,5000,23000,10000
2019/2/1,桃園市,汰舊換新,5000,23000,10000
2019/3/1,桃園市,汰舊換新,5000,23000,10000
2019/4/1,桃園市,汰舊換新,5000,23000,10000
2019/5/1,桃園市,汰舊換新,5000,23000,10000
2019/6/1,桃園市,汰舊換新,5000,23000,10000
2019/7/1,桃園市,汰舊換新,5000,23000,10000
2019/8/1,桃園市,汰舊換新,5000,23000,10000
2019/9/1,桃園市,汰舊換新,5000,23000,10000
2019/10/1,桃園市,汰舊換新,5000,23000,10000
2019/11/1,桃園市,汰舊換新,5000,23000,10000
2019/12/1,桃園市,汰舊換新,5000,23000,10000
2015/8/1,臺中市,汰舊換新,8000,0,10000
2015/9/1,臺中市,汰舊換新,8000,0,10000
2015/10/1,臺中市,汰舊換新,8000,0,10000
2015/11/1,臺中市,汰舊換新,8000,0,10000
2015/12/1,臺中市,汰舊換新,8000,0,10000
2016/1/1,臺中市,汰舊換新,7000,0,10000
2016/2/1,臺中市,汰舊換新,7000,0,10000
2016/3/1,臺中市,汰舊換新,7000,0,10000
2016/4/1,臺中市,汰舊換新,7000,0,10000
2016/5/1,臺中市,汰舊換新,7000,0,10000
2016/6/1,臺中市,汰舊換新,7000,0,10000
2016/7/1,臺中市,汰舊換新,7000,0,10000
2016/8/1,臺中市,汰舊換新,7000,0,10000
2016/9/1,臺中市,汰舊換新,7000,0,10000
2016/10/1,臺中市,汰舊換新,7000,0,10000
2016/11/1,臺中市,汰舊換新,7000,0,10000
2016/12/1,臺中市,汰舊換新,7000,0,10000
2017/1/1,臺中市,汰舊換新,7000,0,10000
2017/2/1,臺中市,汰舊換新,7000,0,10000
2017/3/1,臺中市,汰舊換新,7000,0,10000
2017/4/1,臺中市,汰舊換新,7000,0,10000
2017/5/1,臺中市,汰舊換新,7000,0,10000
2017/6/1,臺中市,汰舊換新,7000,0,10000
2017/7/1,臺中市,汰舊換新,7000,0,10000
2017/8/1,臺中市,汰舊換新,7000,0,10000
2017/9/1,臺中市,汰舊換新,7000,0,10000
2017/10/1,臺中市,汰舊換新,7000,0,10000
2017/11/1,臺中市,汰舊換新,7000,0,10000
2017/12/1,臺中市,汰舊換新,7000,0,10000
2018/1/1,臺中市,汰舊換新,6000,0,10000
2018/2/1,臺中市,汰舊換新,6000,0,10000
2018/3/1,臺中市,汰舊換新,6000,0,10000
2018/4/1,臺中市,汰舊換新,6000,0,10000
2018/5/1,臺中市,汰舊換新,6000,0,10000
2018/6/1,臺中市,汰舊換新,6000,0,10000
2018/7/1,臺中市,汰舊換新,6000,0,10000
2018/8/1,臺中市,汰舊換新,6000,0,10000
2018/9/1,臺中市,汰舊換新,6000,0,10000
2018/10/1,臺中市,汰舊換新,6000,0,10000
2018/11/1,臺中市,汰舊換新,6000,0,10000
2018/12/1,臺中市,汰舊換新,6000,0,10000
2019/1/1,臺中市,汰舊換新,5000,0,10000
2019/2/1,臺中市,汰舊換新,5000,0,10000
2019/3/1,臺中市,汰舊換新,5000,0,10000
2019/4/1,臺中市,汰舊換新,5000,0,10000
2019/5/1,臺中市,汰舊換新,5000,0,10000
2019/6/1,臺中市,汰舊換新,5000,0,10000
2019/7/1,臺中市,汰舊換新,5000,0,10000
2019/8/1,臺中市,汰舊換新,5000,0,10000
2019/9/1,臺中市,汰舊換新,5000,0,10000
2019/10/1,臺中市,汰舊換新,5000,0,10000
2019/11/1,臺中市,汰舊換新,5000,0,10000
2019/12/1,臺中市,汰舊換新,5000,0,10000
2015/8/1,臺南市,汰舊換新,8000,0,10000
2015/9/1,臺南市,汰舊換新,8000,0,10000
2015/10/1,臺南市,汰舊換新,8000,0,10000
2015/11/1,臺南市,汰舊換新,8000,0,10000
2015/12/1,臺南市,汰舊換新,8000,0,10000
2016/1/1,臺南市,汰舊換新,7000,0,10000
2016/2/1,臺南市,汰舊換新,7000,0,10000
2016/3/1,臺南市,汰舊換新,7000,0,10000
2016/4/1,臺南市,汰舊換新,7000,0,10000
2016/5/1,臺南市,汰舊換新,7000,0,10000
2016/6/1,臺南市,汰舊換新,7000,0,10000
2016/7/1,臺南市,汰舊換新,7000,0,10000
2016/8/1,臺南市,汰舊換新,7000,0,10000
2016/9/1,臺南市,汰舊換新,7000,0,10000
2016/10/1,臺南市,汰舊換新,7000,0,10000
2016/11/1,臺南市,汰舊換新,7000,0,10000
2016/12/1,臺南市,汰舊換新,7000,0,10000
2017/1/1,臺南市,汰舊換新,7000,0,10000
2017/2/1,臺南市,汰舊換新,7000,0,10000
2017/3/1,臺南市,汰舊換新,7000,0,10000
2017/4/1,臺南市,汰舊換新,7000,0,10000
2017/5/1,臺南市,汰舊換新,7000,0,10000
2017/6/1,臺南市,汰舊換新,7000,0,10000
2017/7/1,臺南市,汰舊換新,7000,0,10000
2017/8/1,臺南市,汰舊換新,7000,0,10000
2017/9/1,臺南市,汰舊換新,7000,0,10000
2017/10/1,臺南市,汰舊換新,7000,0,10000
2017/11/1,臺南市,汰舊換新,7000,0,10000
2017/12/1,臺南市,汰舊換新,7000,0,10000
2018/1/1,臺南市,汰舊換新,6000,0,10000
2018/2/1,臺南市,汰舊換新,6000,0,10000
2018/3/1,臺南市,汰舊換新,6000,0,10000
2018/4/1,臺南市,汰舊換新,6000,0,10000
2018/5/1,臺南市,汰舊換新,6000,0,10000
2018/6/1,臺南市,汰舊換新,6000,0,10000
2018/7/1,臺南市,汰舊換新,6000,0,10000
2018/8/1,臺南市,汰舊換新,6000,0,10000
2018/9/1,臺南市,汰舊換新,6000,0,10000
2018/10/1,臺南市,汰舊換新,6000,0,10000
2018/11/1,臺南市,汰舊換新,6000,0,10000
2018/12/1,臺南市,汰舊換新,6000,0,10000
2019/1/1,臺南市,汰舊換新,5000,0,10000
2019/2/1,臺南市,汰舊換新,5000,0,10000
2019/3/1,臺南市,汰舊換新,5000,0,10000
2019/4/1,臺南市,汰舊換新,5000,0,10000
2019/5/1,臺南市,汰舊換新,5000,0,10000
2019/6/1,臺南市,汰舊換新,5000,0,10000
2019/7/1,臺南市,汰舊換新,5000,0,10000
2019/8/1,臺南市,汰舊換新,5000,0,10000
2019/9/1,臺南市,汰舊換新,5000,0,10000
2019/10/1,臺南市,汰舊換新,5000,0,10000
2019/11/1,臺南市,汰舊換新,5000,0,10000
2019/12/1,臺南市,汰舊換新,5000,0,10000
2015/8/1,高雄市,汰舊換新,8000,10000,10000
2015/9/1,高雄市,汰舊換新,8000,10000,10000
2015/10/1,高雄市,汰舊換新,8000,10000,10000
2015/11/1,高雄市,汰舊換新,8000,10000,10000
2015/12/1,高雄市,汰舊換新,8000,10000,10000
2016/1/1,高雄市,汰舊換新,7000,9000,10000
2016/2/1,高雄市,汰舊換新,7000,9000,10000
2016/3/1,高雄市,汰舊換新,7000,9000,10000
2016/4/1,高雄市,汰舊換新,7000,9000,10000
2016/5/1,高雄市,汰舊換新,7000,9000,10000
2016/6/1,高雄市,汰舊換新,7000,9000,10000
2016/7/1,高雄市,汰舊換新,7000,9000,10000
2016/8/1,高雄市,汰舊換新,7000,9000,10000
2016/9/1,高雄市,汰舊換新,7000,9000,10000
2016/10/1,高雄市,汰舊換新,7000,9000,10000
2016/11/1,高雄市,汰舊換新,7000,9000,10000
2016/12/1,高雄市,汰舊換新,7000,9000,10000
2017/1/1,高雄市,汰舊換新,7000,15000,10000
2017/2/1,高雄市,汰舊換新,7000,15000,10000
2017/3/1,高雄市,汰舊換新,7000,15000,10000
2017/4/1,高雄市,汰舊換新,7000,15000,10000
2017/5/1,高雄市,汰舊換新,7000,15000,10000
2017/6/1,高雄市,汰舊換新,7000,15000,10000
2017/7/1,高雄市,汰舊換新,7000,15000,10000
2017/8/1,高雄市,汰舊換新,7000,15000,10000
2017/9/1,高雄市,汰舊換新,7000,15000,10000
2017/10/1,高雄市,汰舊換新,7000,15000,10000
2017/11/1,高雄市,汰舊換新,7000,15000,10000
2017/12/1,高雄市,汰舊換新,7000,15000,10000
2018/1/1,高雄市,汰舊換新,6000,15000,10000
2018/2/1,高雄市,汰舊換新,6000,15000,10000
2018/3/1,高雄市,汰舊換新,6000,15000,10000
2018/4/1,高雄市,汰舊換新,6000,15000,10000
2018/5/1,高雄市,汰舊換新,6000,15000,10000
2018/6/1,高雄市,汰舊換新,6000,15000,10000
2018/7/1,高雄市,汰舊換新,6000,15000,10000
2018/8/1,高雄市,汰舊換新,6000,15000,10000
2018/9/1,高雄市,汰舊換新,6000,15000,10000
2018/10/1,高雄市,汰舊換新,6000,15000,10000
2018/11/1,高雄市,汰舊換新,6000,15000,10000
2018/12/1,高雄市,汰舊換新,6000,15000,10000
2019/1/1,高雄市,汰舊換新,5000,10000,10000
2019/2/1,高雄市,汰舊換新,5000,10000,10000
2019/3/1,高雄市,汰舊換新,5000,10000,10000
2019/4/1,高雄市,汰舊換新,5000,10000,10000
2019/5/1,高雄市,汰舊換新,5000,10000,10000
2019/6/1,高雄市,汰舊換新,5000,10000,10000
2019/7/1,高雄市,汰舊換新,5000,10000,10000
2019/8/1,高雄市,汰舊換新,5000,10000,10000
2019/9/1,高雄市,汰舊換新,5000,10000,10000
2019/10/1,高雄市,汰舊換新,5000,10000,10000
2019/11/1,高雄市,汰舊換新,5000,10000,10000
2019/12/1,高雄市,汰舊換新,5000,10000,10000
2015/8/1,宜蘭縣,汰舊換新,8000,6000,10000
2015/9/1,宜蘭縣,汰舊換新,8000,6000,10000
2015/10/1,宜蘭縣,汰舊換新,8000,6000,10000
2015/11/1,宜蘭縣,汰舊換新,8000,6000,10000
2015/12/1,宜蘭縣,汰舊換新,8000,6000,10000
2016/1/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/2/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/3/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/4/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/5/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/6/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/7/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/8/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/9/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/10/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/11/1,宜蘭縣,汰舊換新,7000,6000,10000
2016/12/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/1/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/2/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/3/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/4/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/5/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/6/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/7/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/8/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/9/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/10/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/11/1,宜蘭縣,汰舊換新,7000,6000,10000
2017/12/1,宜蘭縣,汰舊換新,7000,6000,10000
2018/1/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/2/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/3/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/4/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/5/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/6/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/7/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/8/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/9/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/10/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/11/1,宜蘭縣,汰舊換新,6000,7000,10000
2018/12/1,宜蘭縣,汰舊換新,6000,7000,10000
2019/1/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/2/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/3/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/4/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/5/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/6/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/7/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/8/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/9/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/10/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/11/1,宜蘭縣,汰舊換新,5000,15000,10000
2019/12/1,宜蘭縣,汰舊換新,5000,15000,10000
2015/8/1,新竹縣,汰舊換新,8000,0,10000
2015/9/1,新竹縣,汰舊換新,8000,0,10000
2015/10/1,新竹縣,汰舊換新,8000,0,10000
2015/11/1,新竹縣,汰舊換新,8000,0,10000
2015/12/1,新竹縣,汰舊換新,8000,0,10000
2016/1/1,新竹縣,汰舊換新,7000,2100,10000
2016/2/1,新竹縣,汰舊換新,7000,2100,10000
2016/3/1,新竹縣,汰舊換新,7000,2100,10000
2016/4/1,新竹縣,汰舊換新,7000,2100,10000
2016/5/1,新竹縣,汰舊換新,7000,2100,10000
2016/6/1,新竹縣,汰舊換新,7000,2100,10000
2016/7/1,新竹縣,汰舊換新,7000,2100,10000
2016/8/1,新竹縣,汰舊換新,7000,2100,10000
2016/9/1,新竹縣,汰舊換新,7000,2100,10000
2016/10/1,新竹縣,汰舊換新,7000,2100,10000
2016/11/1,新竹縣,汰舊換新,7000,2100,10000
2016/12/1,新竹縣,汰舊換新,7000,2100,10000
2017/1/1,新竹縣,汰舊換新,7000,2100,10000
2017/2/1,新竹縣,汰舊換新,7000,2100,10000
2017/3/1,新竹縣,汰舊換新,7000,2100,10000
2017/4/1,新竹縣,汰舊換新,7000,2100,10000
2017/5/1,新竹縣,汰舊換新,7000,2100,10000
2017/6/1,新竹縣,汰舊換新,7000,2100,10000
2017/7/1,新竹縣,汰舊換新,7000,2100,10000
2017/8/1,新竹縣,汰舊換新,7000,2100,10000
2017/9/1,新竹縣,汰舊換新,7000,2100,10000
2017/10/1,新竹縣,汰舊換新,7000,2100,10000
2017/11/1,新竹縣,汰舊換新,7000,2100,10000
2017/12/1,新竹縣,汰舊換新,7000,2100,10000
2018/1/1,新竹縣,汰舊換新,6000,2100,10000
2018/2/1,新竹縣,汰舊換新,6000,2100,10000
2018/3/1,新竹縣,汰舊換新,6000,2100,10000
2018/4/1,新竹縣,汰舊換新,6000,2100,10000
2018/5/1,新竹縣,汰舊換新,6000,2100,10000
2018/6/1,新竹縣,汰舊換新,6000,2100,10000
2018/7/1,新竹縣,汰舊換新,6000,2100,10000
2018/8/1,新竹縣,汰舊換新,6000,2100,10000
2018/9/1,新竹縣,汰舊換新,6000,2100,10000
2018/10/1,新竹縣,汰舊換新,6000,2100,10000
2018/11/1,新竹縣,汰舊換新,6000,2100,10000
2018/12/1,新竹縣,汰舊換新,6000,2100,10000
2019/1/1,新竹縣,汰舊換新,5000,12000,10000
2019/2/1,新竹縣,汰舊換新,5000,12000,10000
2019/3/1,新竹縣,汰舊換新,5000,12000,10000
2019/4/1,新竹縣,汰舊換新,5000,12000,10000
2019/5/1,新竹縣,汰舊換新,5000,12000,10000
2019/6/1,新竹縣,汰舊換新,5000,12000,10000
2019/7/1,新竹縣,汰舊換新,5000,12000,10000
2019/8/1,新竹縣,汰舊換新,5000,12000,10000
2019/9/1,新竹縣,汰舊換新,5000,12000,10000
2019/10/1,新竹縣,汰舊換新,5000,12000,10000
2019/11/1,新竹縣,汰舊換新,5000,12000,10000
2019/12/1,新竹縣,汰舊換新,5000,12000,10000
2015/8/1,苗栗縣,汰舊換新,8000,2100,10000
2015/9/1,苗栗縣,汰舊換新,8000,2100,10000
2015/10/1,苗栗縣,汰舊換新,8000,2100,10000
2015/11/1,苗栗縣,汰舊換新,8000,2100,10000
2015/12/1,苗栗縣,汰舊換新,8000,2100,10000
2016/1/1,苗栗縣,汰舊換新,7000,2100,10000
2016/2/1,苗栗縣,汰舊換新,7000,2100,10000
2016/3/1,苗栗縣,汰舊換新,7000,2100,10000
2016/4/1,苗栗縣,汰舊換新,7000,2100,10000
2016/5/1,苗栗縣,汰舊換新,7000,2100,10000
2016/6/1,苗栗縣,汰舊換新,7000,2100,10000
2016/7/1,苗栗縣,汰舊換新,7000,2100,10000
2016/8/1,苗栗縣,汰舊換新,7000,2100,10000
2016/9/1,苗栗縣,汰舊換新,7000,2100,10000
2016/10/1,苗栗縣,汰舊換新,7000,2100,10000
2016/11/1,苗栗縣,汰舊換新,7000,2100,10000
2016/12/1,苗栗縣,汰舊換新,7000,2100,10000
2017/1/1,苗栗縣,汰舊換新,7000,2100,10000
2017/2/1,苗栗縣,汰舊換新,7000,2100,10000
2017/3/1,苗栗縣,汰舊換新,7000,2100,10000
2017/4/1,苗栗縣,汰舊換新,7000,2100,10000
2017/5/1,苗栗縣,汰舊換新,7000,2100,10000
2017/6/1,苗栗縣,汰舊換新,7000,2100,10000
2017/7/1,苗栗縣,汰舊換新,7000,2100,10000
2017/8/1,苗栗縣,汰舊換新,7000,2100,10000
2017/9/1,苗栗縣,汰舊換新,7000,2100,10000
2017/10/1,苗栗縣,汰舊換新,7000,2100,10000
2017/11/1,苗栗縣,汰舊換新,7000,2100,10000
2017/12/1,苗栗縣,汰舊換新,7000,2100,10000
2018/1/1,苗栗縣,汰舊換新,6000,1800,10000
2018/2/1,苗栗縣,汰舊換新,6000,1800,10000
2018/3/1,苗栗縣,汰舊換新,6000,1800,10000
2018/4/1,苗栗縣,汰舊換新,6000,1800,10000
2018/5/1,苗栗縣,汰舊換新,6000,1800,10000
2018/6/1,苗栗縣,汰舊換新,6000,1800,10000
2018/7/1,苗栗縣,汰舊換新,6000,1800,10000
2018/8/1,苗栗縣,汰舊換新,6000,1800,10000
2018/9/1,苗栗縣,汰舊換新,6000,1800,10000
2018/10/1,苗栗縣,汰舊換新,6000,1800,10000
2018/11/1,苗栗縣,汰舊換新,6000,1800,10000
2018/12/1,苗栗縣,汰舊換新,6000,1800,10000
2019/1/1,苗栗縣,汰舊換新,5000,2800,10000
2019/2/1,苗栗縣,汰舊換新,5000,2800,10000
2019/3/1,苗栗縣,汰舊換新,5000,2800,10000
2019/4/1,苗栗縣,汰舊換新,5000,2800,10000
2019/5/1,苗栗縣,汰舊換新,5000,2800,10000
2019/6/1,苗栗縣,汰舊換新,5000,2800,10000
2019/7/1,苗栗縣,汰舊換新,5000,2800,10000
